# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
697.077 1.19641e-18 1.36281e-22 5.81354e-13 1.12153e-08
697.068 1.20039e-18 1.37124e-22 5.83274e-13 1.12839e-08
697.059 1.20438e-18 1.37969e-22 5.85196e-13 1.13528e-08
697.05 1.20836e-18 1.38818e-22 5.87119e-13 1.14218e-08
697.042 1.21235e-18 1.39669e-22 5.89043e-13 1.14911e-08
697.033 1.21635e-18 1.40522e-22 5.90968e-13 1.15606e-08
697.024 1.22034e-18 1.41379e-22 5.92894e-13 1.16303e-08
697.015 1.22434e-18 1.42238e-22 5.94822e-13 1.17003e-08
697.006 1.22834e-18 1.431e-22 5.9675e-13 1.17704e-08
696.997 1.23235e-18 1.43965e-22 5.9868e-13 1.18408e-08
696.988 1.23635e-18 1.44833e-22 6.00611e-13 1.19114e-08
696.979 1.24036e-18 1.45703e-22 6.02543e-13 1.19822e-08
696.97 1.24437e-18 1.46576e-22 6.04476e-13 1.20533e-08
696.961 1.24839e-18 1.47452e-22 6.0641e-13 1.21245e-08
696.952 1.2524e-18 1.48331e-22 6.08346e-13 1.2196e-08
696.943 1.25642e-18 1.49212e-22 6.10283e-13 1.22677e-08
696.935 1.26044e-18 1.50096e-22 6.1222e-13 1.23396e-08
696.926 1.26447e-18 1.50984e-22 6.14159e-13 1.24117e-08
696.917 1.2685e-18 1.51873e-22 6.161e-13 1.24841e-08
696.908 1.27253e-18 1.52766e-22 6.18041e-13 1.25566e-08
696.899 1.27656e-18 1.53661e-22 6.19983e-13 1.26294e-08
696.89 1.28059e-18 1.54559e-22 6.21927e-13 1.27024e-08
696.881 1.28463e-18 1.5546e-22 6.23872e-13 1.27756e-08
696.872 1.28867e-18 1.56364e-22 6.25818e-13 1.28491e-08
696.863 1.29271e-18 1.57271e-22 6.27765e-13 1.29228e-08
696.854 1.29676e-18 1.5818e-22 6.29713e-13 1.29966e-08
696.845 1.30081e-18 1.59092e-22 6.31663e-13 1.30707e-08
696.836 1.30486e-18 1.60007e-22 6.33614e-13 1.31451e-08
696.828 1.30891e-18 1.60924e-22 6.35566e-13 1.32196e-08
696.819 1.31297e-18 1.61845e-22 6.37519e-13 1.32944e-08
696.81 1.31702e-18 1.62768e-22 6.39473e-13 1.33694e-08
696.801 1.32109e-18 1.63694e-22 6.41428e-13 1.34446e-08
696.792 1.32515e-18 1.64623e-22 6.43385e-13 1.352e-08
696.783 1.32922e-18 1.65555e-22 6.45343e-13 1.35956e-08
696.774 1.33328e-18 1.66489e-22 6.47301e-13 1.36715e-08
696.765 1.33736e-18 1.67427e-22 6.49262e-13 1.37476e-08
696.756 1.34143e-18 1.68367e-22 6.51223e-13 1.38239e-08
696.747 1.34551e-18 1.6931e-22 6.53185e-13 1.39004e-08
696.738 1.34959e-18 1.70255e-22 6.55149e-13 1.39772e-08
696.729 1.35367e-18 1.71204e-22 6.57114e-13 1.40541e-08
696.72 1.35775e-18 1.72155e-22 6.5908e-13 1.41313e-08
696.712 1.36184e-18 1.73109e-22 6.61047e-13 1.42087e-08
696.703 1.36593e-18 1.74066e-22 6.63015e-13 1.42864e-08
696.694 1.37002e-18 1.75026e-22 6.64985e-13 1.43642e-08
696.685 1.37412e-18 1.75989e-22 6.66956e-13 1.44423e-08
696.676 1.37822e-18 1.76954e-22 6.68927e-13 1.45206e-08
696.667 1.38232e-18 1.77923e-22 6.70901e-13 1.45991e-08
696.658 1.38642e-18 1.78894e-22 6.72875e-13 1.46779e-08
696.649 1.39053e-18 1.79868e-22 6.7485e-13 1.47568e-08
696.64 1.39464e-18 1.80844e-22 6.76827e-13 1.4836e-08
696.631 1.39875e-18 1.81824e-22 6.78805e-13 1.49154e-08
696.622 1.40286e-18 1.82806e-22 6.80784e-13 1.4995e-08
