# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
7.29185e+07 4.7469e-32 7.28284e-35 2.52398e-16 6.83833e-23
7.29029e+07 4.79518e-32 7.3629e-35 2.54856e-16 6.90612e-23
7.28874e+07 4.84393e-32 7.44373e-35 2.57337e-16 6.97447e-23
7.28718e+07 4.89317e-32 7.52532e-35 2.59842e-16 7.04338e-23
7.28562e+07 4.94289e-32 7.60769e-35 2.62369e-16 7.11286e-23
7.28406e+07 4.99309e-32 7.69085e-35 2.64921e-16 7.18291e-23
7.28249e+07 5.0438e-32 7.77482e-35 2.67496e-16 7.25355e-23
7.28093e+07 5.095e-32 7.85959e-35 2.70096e-16 7.32477e-23
7.27937e+07 5.14671e-32 7.94517e-35 2.7272e-16 7.39658e-23
7.2778e+07 5.19893e-32 8.03157e-35 2.75369e-16 7.46897e-23
7.27623e+07 5.25167e-32 8.11879e-35 2.78042e-16 7.54196e-23
7.27467e+07 5.30492e-32 8.20683e-35 2.80741e-16 7.61555e-23
7.2731e+07 5.35871e-32 8.29572e-35 2.83465e-16 7.68973e-23
7.27153e+07 5.41302e-32 8.38544e-35 2.86214e-16 7.76452e-23
7.26996e+07 5.46787e-32 8.47601e-35 2.8899e-16 7.83991e-23
7.26839e+07 5.52327e-32 8.56744e-35 2.91791e-16 7.91592e-23
7.26682e+07 5.57921e-32 8.65973e-35 2.94619e-16 7.99254e-23
7.26524e+07 5.63571e-32 8.75291e-35 2.97474e-16 8.0698e-23
7.26367e+07 5.69277e-32 8.84696e-35 3.00355e-16 8.14768e-23
7.26209e+07 5.75039e-32 8.94191e-35 3.03264e-16 8.22619e-23
7.26052e+07 5.80859e-32 9.03775e-35 3.062e-16 8.30534e-23
7.25894e+07 5.86736e-32 9.13448e-35 3.09164e-16 8.38512e-23
7.25736e+07 5.92672e-32 9.23213e-35 3.12156e-16 8.46554e-23
7.25578e+07 5.98666e-32 9.33068e-35 3.15176e-16 8.54661e-23
7.2542e+07 6.0472e-32 9.43016e-35 3.18225e-16 8.62833e-23
7.25262e+07 6.10835e-32 9.53058e-35 3.21302e-16 8.7107e-23
7.25104e+07 6.1701e-32 9.63194e-35 3.24409e-16 8.79374e-23
7.24945e+07 6.23247e-32 9.73426e-35 3.27545e-16 8.87746e-23
7.24787e+07 6.29546e-32 9.83755e-35 3.3071e-16 8.96185e-23
7.24628e+07 6.35907e-32 9.94182e-35 3.33906e-16 9.04694e-23
7.24469e+07 6.42332e-32 1.00471e-34 3.37132e-16 9.13272e-23
7.24311e+07 6.48821e-32 1.01534e-34 3.40388e-16 9.21921e-23
7.24152e+07 6.55375e-32 1.02606e-34 3.43676e-16 9.30639e-23
7.23993e+07 6.61994e-32 1.03689e-34 3.46995e-16 9.39429e-23
7.23834e+07 6.68679e-32 1.04782e-34 3.50345e-16 9.48289e-23
7.23674e+07 6.75431e-32 1.05885e-34 3.53727e-16 9.57221e-23
7.23515e+07 6.82251e-32 1.06999e-34 3.57141e-16 9.66226e-23
7.23356e+07 6.89139e-32 1.08123e-34 3.60587e-16 9.75303e-23
7.23196e+07 6.96095e-32 1.09258e-34 3.64067e-16 9.84453e-23
7.23037e+07 7.03122e-32 1.10404e-34 3.67579e-16 9.93678e-23
7.22877e+07 7.10218e-32 1.1156e-34 3.71125e-16 1.00298e-22
7.22717e+07 7.17386e-32 1.12728e-34 3.74705e-16 1.01235e-22
7.22557e+07 7.24625e-32 1.13906e-34 3.78319e-16 1.02181e-22
7.22397e+07 7.31937e-32 1.15096e-34 3.81967e-16 1.03133e-22
7.22237e+07 7.39323e-32 1.16297e-34 3.8565e-16 1.04094e-22
7.22077e+07 7.46782e-32 1.17509e-34 3.89368e-16 1.05062e-22
7.21916e+07 7.54317e-32 1.18732e-34 3.93122e-16 1.06038e-22
7.21756e+07 7.61927e-32 1.19967e-34 3.96912e-16 1.07022e-22
7.21595e+07 7.69614e-32 1.21214e-34 4.00738e-16 1.08014e-22
7.21435e+07 7.77378e-32 1.22472e-34 4.046e-16 1.09014e-22
7.21274e+07 7.8522e-32 1.23743e-34 4.08499e-16 1.10022e-22
7.21113e+07 7.93141e-32 1.25025e-34 4.12436e-16 1.11038e-22
7.20952e+07 8.01141e-32 1.26319e-34 4.1641e-16 1.12063e-22
7.20791e+07 8.09223e-32 1.27626e-34 4.20423e-16 1.13095e-22
