# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
639.832 1.01136e-15 3.21579e-24 4.14035e-10 1.7242e-10
639.482 1.03467e-15 3.28684e-24 4.23115e-10 1.75748e-10
639.132 1.05849e-15 3.35928e-24 4.32384e-10 1.7913e-10
638.782 1.08285e-15 3.43315e-24 4.41847e-10 1.82569e-10
638.432 1.10773e-15 3.50847e-24 4.51507e-10 1.86063e-10
638.082 1.13317e-15 3.58527e-24 4.61368e-10 1.89615e-10
637.732 1.15917e-15 3.66357e-24 4.71435e-10 1.93226e-10
637.382 1.18573e-15 3.74341e-24 4.81711e-10 1.96895e-10
637.032 1.21289e-15 3.8248e-24 4.92201e-10 2.00625e-10
636.682 1.24064e-15 3.90779e-24 5.0291e-10 2.04415e-10
636.332 1.269e-15 3.9924e-24 5.1384e-10 2.08268e-10
635.982 1.29798e-15 4.07865e-24 5.24998e-10 2.12183e-10
635.632 1.3276e-15 4.16658e-24 5.36387e-10 2.16161e-10
635.282 1.35787e-15 4.25623e-24 5.48012e-10 2.20205e-10
634.932 1.3888e-15 4.34761e-24 5.59878e-10 2.24314e-10
634.582 1.42041e-15 4.44077e-24 5.7199e-10 2.28489e-10
634.232 1.45271e-15 4.53573e-24 5.84352e-10 2.32733e-10
633.882 1.48572e-15 4.63254e-24 5.9697e-10 2.37044e-10
633.532 1.51945e-15 4.73121e-24 6.09849e-10 2.41426e-10
633.182 1.55392e-15 4.83179e-24 6.22994e-10 2.45878e-10
632.832 1.58914e-15 4.93431e-24 6.36411e-10 2.50402e-10
632.482 1.62512e-15 5.03881e-24 6.50104e-10 2.54999e-10
632.132 1.6619e-15 5.14532e-24 6.64079e-10 2.59669e-10
631.782 1.69948e-15 5.25389e-24 6.78342e-10 2.64415e-10
631.432 1.73787e-15 5.36453e-24 6.92899e-10 2.69236e-10
631.082 1.7771e-15 5.47731e-24 7.07756e-10 2.74135e-10
630.732 1.81719e-15 5.59224e-24 7.22918e-10 2.79112e-10
630.382 1.85814e-15 5.70938e-24 7.38391e-10 2.84169e-10
630.031 1.89999e-15 5.82876e-24 7.54183e-10 2.89306e-10
629.681 1.94275e-15 5.95042e-24 7.70298e-10 2.94525e-10
629.331 1.98644e-15 6.07441e-24 7.86744e-10 2.99827e-10
628.981 2.03107e-15 6.20076e-24 8.03527e-10 3.05214e-10
628.631 2.07667e-15 6.32953e-24 8.20654e-10 3.10686e-10
628.281 2.12326e-15 6.46074e-24 8.38131e-10 3.16245e-10
627.931 2.17086e-15 6.59446e-24 8.55966e-10 3.21892e-10
627.581 2.21949e-15 6.73071e-24 8.74165e-10 3.27628e-10
627.231 2.26917e-15 6.86955e-24 8.92736e-10 3.33455e-10
626.881 2.31993e-15 7.01103e-24 9.11687e-10 3.39374e-10
626.531 2.37178e-15 7.15519e-24 9.31024e-10 3.45386e-10
626.181 2.42476e-15 7.30208e-24 9.50755e-10 3.51493e-10
625.831 2.47888e-15 7.45174e-24 9.70888e-10 3.57696e-10
625.481 2.53416e-15 7.60424e-24 9.91431e-10 3.63997e-10
625.131 2.59064e-15 7.75962e-24 1.01239e-09 3.70396e-10
624.781 2.64833e-15 7.91792e-24 1.03378e-09 3.76896e-10
624.431 2.70727e-15 8.07922e-24 1.0556e-09 3.83497e-10
624.081 2.76747e-15 8.24354e-24 1.07787e-09 3.90202e-10
623.731 2.82897e-15 8.41096e-24 1.10059e-09 3.97011e-10
623.381 2.89179e-15 8.58153e-24 1.12376e-09 4.03927e-10
623.031 2.95597e-15 8.7553e-24 1.14741e-09 4.10951e-10
622.681 3.02152e-15 8.93233e-24 1.17154e-09 4.18084e-10
622.331 3.08847e-15 9.11267e-24 1.19615e-09 4.25327e-10
621.981 3.15686e-15 9.2964e-24 1.22127e-09 4.32684e-10
621.631 3.22672e-15 9.48356e-24 1.24689e-09 4.40154e-10
621.281 3.29808e-15 9.67421e-24 1.27303e-09 4.4774e-10
620.931 3.37096e-15 9.86843e-24 1.29969e-09 4.55444e-10
620.581 3.4454e-15 1.00663e-23 1.3269e-09 4.63267e-10
620.231 3.52143e-15 1.02678e-23 1.35465e-09 4.7121e-10
619.881 3.59909e-15 1.04731e-23 1.38296e-09 4.79276e-10
